,0
2913,0
2914,0
2915,0
2916,99
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,0
2924,0
2925,0
2926,149
2927,150
2928,0
2929,0
2930,0
2931,0
2932,116
2933,88
2934,98
2935,98
2936,0
2937,0
2938,0
2939,0
2940,299
2941,306
2942,304
2943,36
2944,36
2945,36
2946,82
2947,82
2948,82
2949,82
2950,0
2951,0
2952,13
2953,13
2954,13
2955,13
2956,0
2957,0
2958,0
2959,0
2960,0
2961,0
2962,0
2963,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,0
2973,0
2974,0
2975,0
2976,0
2977,0
2978,0
2979,141
2980,158
2981,126
2982,307
2983,306
2984,217
2985,0
2986,0
2987,0
2988,182
2989,180
2990,53
2991,224
2992,252
2993,334
2994,61
2995,42
2996,41
2997,40
2998,432
2999,433
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,14
3009,14
3010,14
3011,14
3012,0
3013,0
3014,0
3015,0
3016,108
3017,107
3018,108
3019,53
3020,57
3021,57
3022,29
3023,29
3024,29
3025,219
3026,214
3027,215
3028,308
3029,311
3030,311
3031,311
3032,48
3033,95
3034,49
3035,124
3036,123
3037,123
3038,54
3039,54
3040,94
3041,95
3042,95
3043,95
3044,169
3045,165
3046,64
3047,64
3048,64
3049,64
3050,158
3051,199
3052,199
3053,99
3054,99
3055,0
3056,51
3057,51
3058,0
3059,0
3060,0
3061,0
3062,91
3063,91
3064,91
3065,0
3066,0
3067,65
3068,71
3069,71
3070,1056
3071,1055
3072,1047
3073,1047
3074,490
3075,489
3076,489
3077,490
3078,193
3079,206
3080,27
3081,27
3082,167
3083,114
3084,114
3085,114
3086,73
3087,73
3088,73
3089,73
3090,162
3091,159
3092,143
3093,0
3094,0
3095,0
3096,84
3097,80
3098,80
3099,334
3100,496
3101,71
3102,70
3103,70
3104,53
3105,59
3106,0
3107,0
3108,231
3109,231
3110,230
3111,230
3112,225
3113,221
3114,224
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,55
3126,54
3127,54
3128,1187
3129,1200
3130,0
3131,0
3132,7
3133,7
3134,7
3135,0
3136,0
3137,0
3138,0
3139,178
3140,187
3141,98
3142,275
3143,320
3144,320
3145,320
3146,1653
3147,1575
3148,583
3149,584
3150,587
3151,0
3152,0
3153,0
3154,0
3155,844
3156,856
3157,901
3158,906
3159,901
3160,374
3161,375
3162,380
3163,42
3164,57
3165,57
3166,57
3167,1282
3168,1284
3169,86
3170,45
3171,0
3172,0
3173,0
3174,0
3175,648
3176,612
3177,612
3178,615
3179,76
3180,0
3181,0
3182,0
3183,250
3184,473
3185,627
3186,701
3187,863
3188,887
3189,892
3190,0
3191,0
3192,0
3193,0
3194,267
3195,263
3196,263
3197,171
3198,0
3199,0
3200,0
3201,0
3202,0
3203,36
3204,36
3205,0
3206,0
3207,0
3208,124
3209,123
3210,241
3211,241
3212,246
3213,246
3214,0
3215,0
3216,150
3217,152
3218,150
3219,0
3220,0
3221,0
3222,254
3223,254
3224,259
3225,0
3226,0
3227,387
3228,0
3229,1252
3230,665
3231,663
3232,24
3233,24
3234,24
3235,952
3236,866
3237,958
3238,57
3239,56
3240,0
3241,0
3242,611
3243,607
3244,610
3245,608
3246,7
3247,7
3248,253
3249,253
3250,253
3251,16
3252,16
3253,16
3254,16
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,479
3263,478
3264,482
3265,0
3266,316
3267,316
3268,0
3269,0
3270,0
3271,660
3272,675
3273,675
3274,934
3275,927
3276,915
3277,476
3278,479
3279,477
3280,63
3281,63
3282,63
3283,63
3284,197
3285,209
3286,211
3287,0
3288,0
3289,0
3290,0
3291,324
3292,971
3293,997
3294,992
3295,993
3296,17
3297,17
3298,17
3299,17
3300,8
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,608
3311,610
3312,611
3313,0
3314,0
3315,0
3316,915
3317,928
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,74
3325,430
3326,404
3327,403
3328,403
3329,67
3330,67
3331,67
3332,0
3333,181
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,1584
3341,1579
3342,1584
3343,1584
3344,0
3345,0
3346,10
3347,10
3348,301
3349,303
3350,305
3351,232
3352,232
3353,232
3354,1413
3355,1370
3356,0
3357,0
3358,0
3359,95
3360,42
3361,94
3362,680
3363,679
3364,675
3365,676
3366,676
3367,591
3368,601
3369,600
3370,599
3371,597
3372,225
3373,225
3374,225
3375,225
3376,1019
3377,58
3378,58
3379,16
3380,19
3381,19
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,841
3393,841
3394,816
3395,0
3396,0
3397,18
3398,18
3399,18
3400,467
3401,455
3402,453
3403,453
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,353
3412,350
3413,351
3414,0
3415,0
3416,15
3417,13
3418,13
3419,16
3420,16
3421,16
3422,0
3423,0
3424,0
3425,0
3426,0
3427,167
3428,162
3429,165
3430,162
3431,0
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,0
3439,0
3440,44
3441,44
3442,43
3443,43
3444,932
3445,931
3446,929
3447,37
3448,37
3449,37
3450,60
3451,60
3452,60
3453,60
3454,376
3455,0
3456,0
3457,0
3458,0
3459,127
3460,1033
3461,0
3462,0
3463,731
3464,739
3465,736
3466,739
3467,0
3468,0
3469,0
3470,0
3471,0
3472,0
3473,120
3474,118
3475,118
3476,0
3477,0
3478,0
3479,0
3480,10
3481,10
3482,9
3483,0
3484,0
3485,0
3486,0
3487,128
3488,129
3489,129
3490,129
3491,212
3492,210
3493,209
3494,212
3495,207
3496,207
3497,552
3498,547
3499,545
3500,554
3501,57
3502,57
3503,57
3504,413
3505,394
3506,22
3507,22
3508,22
3509,0
3510,0
3511,272
3512,423
3513,422
3514,422
3515,0
3516,0
3517,0
3518,0
3519,3
3520,3
3521,159
3522,159
3523,159
3524,147
3525,313
3526,317
3527,317
3528,333
3529,331
3530,335
3531,456
3532,455
3533,455
3534,707
3535,715
3536,696
3537,883
3538,863
3539,0
3540,0
3541,0
3542,1049
3543,1031
3544,1041
3545,490
3546,484
3547,483
3548,514
3549,382
3550,372
3551,98
3552,98
3553,55
3554,55
3555,347
3556,325
3557,271
3558,272
3559,272
3560,263
3561,265
3562,327
3563,186
3564,186
3565,186
3566,186
3567,92
3568,93
3569,531
3570,531
3571,532
3572,142
3573,143
3574,14
3575,14
3576,14
3577,335
3578,338
3579,338
3580,338
3581,0
3582,0
3583,0
3584,34
3585,34
3586,0
3587,0
3588,252
3589,250
3590,521
3591,522
3592,522
3593,103
3594,103
3595,103
3596,241
3597,240
3598,773
3599,772
3600,771
3601,771
3602,132
3603,130
3604,130
3605,560
3606,52
3607,78
3608,77
3609,77
3610,0
3611,0
3612,0
3613,1007
3614,0
3615,193
3616,427
3617,425
3618,84
3619,42
3620,42
3621,83
3622,84
3623,84
3624,0
3625,0
3626,0
3627,0
3628,0
3629,0
3630,32
3631,32
3632,31
3633,0
3634,853
3635,188
3636,189
3637,225
3638,190
3639,190
3640,0
3641,0
3642,0
3643,1598
3644,1648
3645,0
3646,0
3647,148
3648,67
3649,1113
3650,1113
3651,1100
3652,1242
3653,1258
3654,1261
3655,490
3656,512
3657,512
3658,0
3659,0
3660,0
3661,0
3662,1091
3663,851
3664,386
3665,386
3666,464
3667,462
3668,170
3669,182
3670,956
3671,961
3672,962
3673,911
3674,911
3675,187
3676,323
3677,323
3678,323
3679,324
3680,183
3681,182
3682,32
3683,32
3684,667
3685,653
3686,1143
3687,1141
3688,592
3689,647
3690,600
3691,602
3692,419
3693,416
3694,0
3695,0
3696,0
3697,343
3698,443
3699,443
3700,443
3701,443
3702,443
3703,685
3704,636
3705,637
3706,0
3707,40
3708,575
3709,561
3710,556
3711,634
3712,647
3713,663
3714,528
3715,539
3716,555
3717,552
3718,549
3719,556
3720,167
3721,164
3722,161
3723,871
3724,874
3725,872
3726,0
3727,0
3728,257
3729,252
3730,994
3731,997
3732,994
3733,994
3734,433
3735,436
3736,436
3737,194
3738,199
3739,199
3740,205
3741,202
3742,202
3743,202
3744,288
3745,290
3746,316
3747,316
3748,317
3749,317
3750,967
3751,764
3752,1003
3753,1479
3754,1015
3755,1473
3756,350
3757,86
3758,633
3759,609
3760,629
3761,607
3762,863
3763,864
3764,1339
3765,1334
3766,1331
3767,1329
3768,1329
3769,126
3770,124
3771,124
3772,95
3773,95
3774,625
3775,629
3776,206
3777,1243
3778,1246
3779,18
3780,18
3781,490
3782,39
3783,40
3784,604
3785,558
3786,548
3787,1274
3788,1267
3789,1278
3790,1263
3791,95
3792,99
3793,232
3794,231
3795,233
3796,398
3797,397
3798,397
3799,397
3800,254
3801,429
3802,465
3803,807
3804,445
3805,444
3806,498
3807,496
3808,496
3809,496
3810,934
3811,926
3812,923
3813,458
3814,448
3815,448
3816,448
3817,26
3818,24
3819,965
3820,967
3821,968
3822,892
3823,889
3824,17
3825,17
3826,17
3827,0
3828,0
3829,0
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,458
3837,451
3838,436
3839,74
3840,443
3841,0
3842,0
3843,0
3844,181
3845,169
3846,181
3847,320
3848,322
3849,322
3850,0
3851,0
3852,0
3853,844
3854,682
3855,651
3856,240
3857,89
3858,87
3859,254
3860,89
3861,89
3862,351
3863,0
3864,0
3865,0
3866,203
3867,202
3868,227
3869,226
3870,228
3871,669
3872,706
3873,126
3874,126
3875,126
3876,126
3877,126
3878,324
3879,323
3880,324
3881,324
3882,324
3883,802
3884,848
3885,848
3886,694
3887,694
3888,693
3889,693
3890,11
3891,11
3892,11
3893,1998
3894,2002
3895,1998
3896,263
3897,257
3898,262
3899,678
3900,679
3901,680
3902,680
3903,255
3904,254
3905,256
3906,12
3907,12
3908,10
3909,10
3910,10
3911,401
3912,413
3913,303
3914,291
3915,709
3916,712
3917,712
3918,713
3919,714
3920,707
3921,167
3922,168
3923,169
3924,169
3925,168
3926,165
3927,167
3928,167
3929,166
3930,318
3931,1246
3932,609
3933,0
3934,0
3935,263
3936,264
3937,494
3938,446
3939,443
3940,0
3941,0
3942,350
3943,353
3944,279
3945,279
3946,279
3947,279
3948,279
3949,14
3950,0
3951,437
3952,434
3953,438
3954,438
3955,437
3956,430
3957,429
3958,452
3959,452
3960,70
3961,174
3962,77
3963,849
3964,852
3965,852
3966,659
3967,662
3968,1066
3969,1067
3970,322
3971,315
3972,200
3973,202
3974,275
3975,280
3976,281
3977,590
3978,592
3979,592
3980,0
3981,0
3982,174
3983,174
3984,173
3985,173
3986,549
3987,439
3988,438
3989,407
3990,407
3991,626
3992,640
3993,639
3994,640
3995,489
3996,1302
3997,1328
3998,621
3999,620
4000,618
4001,618
4002,619
4003,612
4004,1308
4005,990
4006,990
4007,990
4008,990
4009,277
4010,275
4011,275
4012,275
4013,654
4014,306
4015,722
4016,822
4017,822
4018,822
4019,811
4020,813
4021,812
4022,812
4023,1115
4024,1097
4025,1100
4026,778
4027,776
4028,1203
4029,945
4030,938
4031,939
4032,937
4033,937
4034,677
4035,235
4036,237
4037,228
4038,447
4039,448
4040,441
4041,498
4042,191
4043,482
4044,574
4045,572
4046,710
4047,936
4048,934
4049,934
4050,935
4051,1173
4052,1192
4053,886
4054,1279
4055,187
4056,188
4057,371
4058,372
4059,371
4060,372
4061,0
4062,0
4063,0
4064,1523
4065,1525
4066,1481
4067,526
4068,521
4069,521
4070,1216
4071,1207
4072,105
4073,465
4074,445
4075,0
4076,0
4077,0
4078,0
4079,590
4080,587
4081,590
4082,590
4083,1155
4084,1153
4085,1158
4086,35
4087,36
4088,36
4089,36
4090,461
4091,429
4092,458
4093,203
4094,205
4095,205
4096,55
4097,55
4098,209
4099,209
4100,553
4101,496
4102,495
4103,495
4104,386
4105,324
4106,706
4107,276
4108,306
4109,311
4110,313
4111,570
4112,584
4113,584
4114,759
4115,757
4116,731
4117,731
4118,926
4119,21
4120,21
4121,21
4122,21
4123,461
4124,214
4125,214
4126,357
4127,357
4128,358
4129,358
4130,602
4131,602
4132,144
4133,144
4134,144
4135,14
4136,14
4137,14
4138,202
4139,203
4140,203
4141,409
4142,405
4143,404
4144,405
4145,1188
4146,1189
4147,584
4148,557
4149,556
4150,338
4151,281
4152,562
4153,564
4154,560
4155,560
4156,561
4157,561
4158,13
4159,13
4160,429
4161,430
4162,427
4163,711
4164,671
4165,672
4166,465
4167,465
4168,465
4169,927
4170,914
4171,646
4172,640
4173,639
4174,890
4175,889
4176,890
4177,656
4178,1018
4179,219
4180,219
4181,224
4182,224
4183,224
4184,1013
4185,844
4186,845
4187,846
4188,846
4189,586
4190,509
4191,397
4192,407
4193,405
4194,713
4195,692
4196,678
4197,1071
4198,1050
4199,741
4200,741
4201,742
4202,742
4203,317
4204,317
4205,1077
4206,1421
4207,168
4208,162
4209,164
4210,164
4211,164
4212,164
4213,189
4214,215
4215,504
4216,504
4217,504
4218,504
4219,504
4220,842
4221,844
4222,613
4223,609
4224,605
4225,588
4226,607
4227,594
4228,595
4229,594
4230,594
4231,595
4232,762
4233,761
4234,164
4235,164
4236,162
4237,162
4238,162
4239,161
4240,161
4241,161
4242,161
4243,927
4244,482
4245,493
4246,493
4247,493
4248,1118
4249,1109
4250,1107
4251,1106
4252,1106
4253,1090
4254,1085
4255,1079
4256,497
4257,480
4258,468
4259,367
4260,351
4261,689
4262,655
4263,874
4264,852
4265,857
4266,994
4267,992
4268,944
4269,940
4270,941
4271,941
4272,941
4273,941
4274,933
4275,920
4276,918
4277,921
4278,917
4279,1452
4280,1394
4281,660
4282,654
4283,407
4284,388
4285,1006
4286,1000
4287,990
4288,990
4289,990
4290,778
4291,804
4292,728
4293,728
4294,728
4295,728
4296,730
4297,1057
4298,1055
4299,1058
4300,1059
4301,826
4302,942
4303,368
4304,475
4305,476
4306,475
4307,475
4308,974
4309,363
4310,361
4311,360
4312,360
4313,360
4314,360
4315,361
4316,30
4317,30
4318,690
4319,0
4320,0
4321,0
4322,1382
4323,1818
4324,1821
4325,1826
4326,922
4327,863
4328,759
4329,1055
4330,1074
4331,715
4332,899
4333,342
4334,341
4335,341
4336,341
4337,1049
4338,614
4339,1046
4340,1013
4341,1013
4342,556
4343,1318
4344,1309
4345,967
4346,911
4347,912
4348,911
4349,912
4350,1001
4351,652
4352,457
4353,457
4354,1059
4355,1059
4356,1058
4357,881
4358,886
4359,888
4360,341
4361,345
4362,337
4363,1138
4364,1083
4365,211
4366,338
4367,339
4368,339
4369,339
4370,339
4371,339
4372,211
4373,211
4374,211
4375,339
4376,1180
4377,1176
4378,1176
4379,1176
4380,1175
4381,1325
4382,975
4383,0
4384,116
4385,116
4386,116
4387,116
4388,997
4389,117
4390,117
4391,738
4392,745
4393,745
4394,623
4395,624
4396,1353
4397,1358
4398,485
4399,483
4400,468
4401,468
4402,469
4403,838
4404,826
4405,719
4406,634
4407,634
4408,880
4409,883
4410,877
4411,877
4412,686
4413,690
4414,689
4415,689
4416,689
4417,388
4418,387
4419,388
4420,143
4421,145
4422,975
4423,583
4424,149
4425,146
4426,147
4427,952
4428,974
4429,906
4430,902
4431,884
4432,669
4433,653
4434,658
4435,232
4436,242
4437,242
4438,147
4439,147
4440,147
4441,147
4442,147
4443,147
4444,1288
4445,841
4446,842
4447,841
4448,770
4449,709
4450,1414
4451,1409
4452,414
4453,408
4454,1428
4455,1428
4456,1428
4457,1427
4458,1427
4459,405
4460,408
4461,407
4462,475
4463,471
4464,469
4465,469
4466,202
4467,171
4468,200
4469,202
4470,1333
4471,1330
4472,953
4473,950
4474,950
4475,419
4476,416
4477,416
4478,416
4479,257
4480,258
4481,258
4482,258
4483,260
4484,980
4485,978
4486,993
4487,502
4488,501
4489,501
4490,984
4491,975
4492,984
4493,994
4494,885
4495,885
4496,741
4497,732
4498,827
4499,392
4500,389
4501,392
4502,391
4503,274
4504,274
4505,274
4506,274
4507,278
4508,137
4509,895
4510,898
4511,927
4512,555
4513,751
4514,545
4515,1107
4516,1108
4517,1108
4518,882
4519,813
4520,1264
4521,1264
4522,469
4523,826
4524,826
4525,98
4526,98
4527,398
4528,405
4529,400
4530,533
4531,534
4532,596
4533,419
4534,414
4535,414
4536,337
4537,337
4538,68
4539,68
4540,445
4541,451
4542,242
4543,241
4544,660
4545,660
4546,494
4547,1416
4548,1430
4549,609
4550,617
4551,617
4552,319
4553,255
4554,262
4555,39
4556,147
4557,147
4558,920
4559,921
4560,921
4561,920
4562,640
4563,632
4564,633
4565,1073
4566,725
4567,1069
4568,558
4569,559
4570,1426
4571,1427
4572,334
4573,353
4574,325
4575,1355
4576,1356
4577,1346
4578,926
4579,926
4580,876
4581,890
4582,889
4583,889
4584,1002
4585,999
4586,662
4587,661
4588,660
4589,660
4590,345
4591,350
4592,513
4593,512
4594,950
4595,831
4596,831
4597,831
4598,1528
4599,1540
4600,975
4601,978
4602,915
4603,756
4604,1109
4605,1109
4606,530
4607,540
4608,538
4609,446
4610,450
4611,449
4612,556
4613,227
4614,226
4615,535
4616,548
4617,548
4618,548
4619,546
4620,800
4621,846
4622,893
4623,920
4624,891
4625,908
4626,973
4627,968
4628,1037
4629,1037
4630,1037
4631,1036
4632,645
4633,616
4634,379
4635,1002
4636,1000
4637,37
4638,37
4639,37
4640,0
4641,685
4642,46
4643,46
4644,46
4645,46
4646,1018
4647,983
4648,425
4649,392
4650,392
4651,761
4652,739
4653,739
4654,527
4655,528
4656,49
4657,1484
4658,1476
4659,1494
4660,452
4661,443
4662,697
4663,689
4664,790
4665,306
4666,306
4667,302
4668,302
4669,302
4670,378
4671,376
4672,376
4673,362
4674,354
4675,899
4676,1103
4677,1304
4678,1103
4679,964
4680,959
4681,178
4682,363
4683,366
4684,158
4685,164
4686,162
4687,0
4688,435
4689,435
4690,146
4691,150
4692,146
4693,146
4694,341
4695,756
4696,766
4697,767
4698,458
4699,454
4700,460
4701,735
4702,1134
4703,1129
4704,378
4705,405
4706,410
4707,746
4708,745
4709,747
4710,747
4711,567
4712,990
4713,990
4714,113
4715,112
4716,373
4717,383
4718,642
4719,646
4720,647
4721,810
4722,805
4723,804
4724,1247
4725,1286
4726,817
4727,273
4728,771
4729,493
4730,509
4731,509
4732,57
4733,821
4734,797
4735,1427
4736,1493
4737,1493
4738,905
4739,901
4740,903
4741,469
4742,470
4743,435
4744,810
4745,809
4746,802
4747,485
4748,172
4749,172
4750,168
4751,556
4752,567
4753,567
4754,567
4755,67
4756,519
4757,520
4758,519
4759,451
4760,73
4761,447
4762,446
4763,322
4764,597
4765,556
4766,565
4767,367
4768,367
4769,642
4770,646
4771,646
4772,628
4773,1098
4774,1511
4775,370
4776,370
4777,370
4778,487
4779,486
4780,377
4781,357
4782,362
4783,490
4784,438
4785,438
4786,438
4787,638
4788,458
4789,21
4790,21
4791,21
4792,268
4793,315
4794,314
4795,499
4796,517
4797,1081
4798,1084
4799,1077
4800,653
4801,651
4802,687
4803,696
4804,695
4805,694
4806,889
4807,819
4808,1291
4809,1290
4810,1292
4811,1156
4812,1108
4813,217
4814,216
4815,1236
4816,1290
4817,1271
4818,1288
4819,1100
4820,1018
4821,772
4822,772
4823,772
4824,788
4825,787
4826,635
4827,654
4828,712
4829,711
4830,710
4831,131
4832,581
4833,115
4834,861
4835,860
4836,860
4837,942
4838,558
4839,663
4840,666
4841,667
4842,668
4843,45
4844,0
4845,217
4846,1085
4847,215
4848,1088
4849,1048
4850,1092
4851,561
4852,564
4853,0
4854,0
4855,0
4856,1781
4857,1328
4858,1323
4859,361
4860,361
4861,543
4862,777
4863,777
4864,777
4865,843
4866,1018
4867,1015
4868,1129
4869,1129
4870,1128
4871,312
4872,312
4873,311
4874,1246
4875,1246
4876,554
4877,552
4878,556
4879,782
4880,529
4881,528
4882,807
4883,848
4884,1087
4885,1087
4886,1082
4887,1353
4888,1354
4889,1352
4890,1351
4891,1355
4892,719
4893,1092
4894,997
4895,1025
4896,1024
4897,385
4898,385
4899,486
4900,485
4901,485
4902,883
4903,884
4904,764
4905,765
4906,771
4907,1239
4908,464
4909,464
4910,349
4911,348
4912,165
4913,165
4914,165
4915,624
4916,622
4917,622
4918,528
4919,560
4920,555
4921,866
4922,869
4923,866
4924,232
4925,183
4926,183
4927,660
4928,657
4929,657
4930,657
4931,1065
4932,1059
4933,643
4934,641
4935,640
4936,480
4937,464
4938,500
4939,1173
4940,1148
4941,1148
4942,1147
4943,1148
4944,399
4945,398
4946,365
4947,422
4948,423
4949,423
4950,424
4951,328
4952,331
4953,1032
4954,275
4955,276
4956,276
4957,405
4958,0
4959,0
4960,0
4961,0
4962,0
4963,261
4964,325
4965,101
4966,147
4967,834
4968,838
4969,838
4970,838
4971,341
4972,0
4973,577
4974,575
4975,576
4976,262
4977,260
4978,257
4979,156
4980,154
4981,153
4982,153
4983,221
4984,594
4985,222
4986,788
4987,789
4988,837
4989,838
4990,240
4991,241
4992,225
4993,225
4994,225
4995,897
4996,356
4997,354
4998,354
4999,354
5000,482
5001,514
5002,301
5003,302
5004,1015
5005,1021
5006,1028
5007,1029
5008,615
5009,621
5010,606
5011,605
5012,293
5013,293
5014,1048
5015,1052
5016,1053
5017,1052
5018,701
5019,703
5020,512
5021,509
5022,509
5023,509
5024,442
5025,663
5026,668
5027,350
5028,350
5029,351
5030,1187
5031,1183
5032,333
5033,338
5034,338
5035,710
5036,764
5037,362
5038,830
5039,846
5040,846
5041,846
5042,930
5043,933
5044,712
5045,744
5046,806
5047,808
5048,329
5049,327
5050,1242
5051,1219
5052,596
5053,596
5054,596
5055,596
5056,213
5057,212
5058,212
5059,211
5060,267
5061,267
5062,267
5063,267
5064,22
5065,23
5066,813
5067,810
5068,827
5069,334
5070,258
5071,570
5072,791
5073,789
5074,172
5075,172
5076,172
5077,172
5078,618
5079,642
5080,398
5081,496
5082,527
5083,1123
5084,1575
5085,1587
5086,40
5087,40
5088,40
5089,40
5090,587
5091,589
5092,592
5093,431
5094,429
5095,650
5096,644
5097,669
5098,668
5099,669
5100,281
5101,305
5102,249
5103,860
5104,866
5105,866
5106,472
5107,472
5108,172
5109,564
5110,553
5111,651
5112,649
5113,666
5114,379
5115,338
5116,380
5117,694
5118,694
5119,633
5120,933
5121,927
5122,933
5123,853
5124,851
5125,893
5126,845
5127,842
5128,840
5129,1008
5130,962
5131,584
5132,592
5133,593
5134,747
5135,826
5136,826
5137,824
5138,621
5139,637
5140,638
5141,616
5142,615
5143,498
5144,491
5145,468
5146,467
5147,468
5148,446
5149,720
5150,712
5151,711
5152,500
5153,493
5154,505
5155,806
5156,801
5157,802
5158,801
5159,1185
5160,720
5161,720
5162,329
5163,329
5164,344
5165,655
5166,657
5167,659
5168,715
5169,715
5170,715
5171,60
5172,59
5173,526
5174,529
5175,527
5176,527
5177,527
5178,163
5179,162
5180,564
5181,565
5182,407
5183,408
5184,130
5185,131
5186,131
5187,304
5188,306
5189,306
5190,574
5191,575
5192,513
5193,1056
5194,1046
5195,1048
5196,679
5197,696
5198,684
5199,684
5200,419
5201,311
5202,311
5203,963
5204,1267
5205,1267
5206,292
5207,291
5208,411
5209,408
5210,405
5211,1795
5212,1680
5213,1211
5214,1254
5215,907
5216,643
5217,641
5218,732
5219,735
5220,739
5221,679
5222,690
5223,689
5224,784
5225,778
5226,791
5227,532
5228,386
5229,879
5230,861
5231,883
5232,0
5233,62
5234,178
5235,1112
5236,1116
5237,1124
5238,1113
5239,1114
5240,613
5241,616
5242,616
5243,616
5244,934
5245,934
5246,244
5247,245
5248,243
5249,243
5250,480
5251,474
5252,477
5253,455
5254,1695
5255,1718
5256,691
5257,840
5258,841
5259,841
5260,841
5261,841
5262,257
5263,260
5264,853
5265,785
5266,551
5267,540
5268,539
5269,846
5270,842
5271,1263
5272,782
5273,783
5274,782
5275,781
5276,732
5277,734
5278,734
5279,734
5280,820
5281,672
5282,389
5283,457
5284,457
5285,458
5286,1074
5287,1068
5288,1238
5289,1012
5290,1449
5291,1445
5292,1479
5293,648
5294,647
5295,973
5296,1188
5297,1213
5298,1181
5299,1157
5300,569
5301,581
5302,488
5303,502
5304,490
5305,490
5306,540
5307,536
5308,357
5309,366
5310,366
5311,627
5312,468
5313,467
5314,820
5315,819
5316,647
5317,647
5318,647
5319,648
5320,648
5321,817
5322,569
5323,573
5324,508
5325,508
5326,641
5327,641
5328,274
5329,397
5330,388
5331,843
5332,849
5333,845
5334,387
5335,386
5336,412
5337,413
5338,414
5339,643
5340,643
5341,644
5342,592
5343,215
5344,213
5345,213
5346,213
5347,212
5348,980
5349,808
5350,561
5351,564
5352,555
5353,1175
5354,1208
5355,1200
5356,1201
5357,1201
5358,684
5359,677
5360,235
5361,219
5362,219
5363,878
5364,859
5365,854
5366,839
5367,839
5368,1194
5369,773
5370,1233
5371,1238
5372,1545
5373,1545
5374,1544
5375,1544
5376,0
5377,0
5378,1373
5379,1390
5380,1390
5381,196
5382,194
5383,194
5384,64
5385,64
5386,64
5387,64
5388,817
5389,801
5390,770
5391,772
5392,773
5393,773
5394,496
5395,490
5396,716
5397,718
5398,1062
5399,1055
5400,1056
5401,1055
5402,925
5403,926
5404,925
5405,707
5406,710
5407,706
5408,758
5409,759
5410,758
5411,758
5412,828
5413,819
5414,755
5415,777
5416,632
5417,665
5418,676
5419,783
5420,904
5421,904
5422,1252
5423,1231
5424,978
5425,958
5426,433
5427,429
5428,431
5429,431
5430,433
5431,433
5432,954
5433,952
5434,657
5435,634
5436,745
5437,860
5438,584
5439,570
5440,766
5441,767
5442,811
5443,1068
5444,978
5445,978
5446,1005
5447,1006
5448,1005
5449,798
5450,718
5451,1318
5452,1317
5453,1317
5454,894
5455,1166
5456,888
5457,1004
5458,1005
5459,1006
5460,924
5461,899
5462,905
5463,486
5464,426
5465,734
5466,728
5467,731
5468,468
5469,468
5470,468
5471,468
5472,710
5473,702
5474,724
5475,718
5476,719
5477,1288
5478,1316
5479,484
5480,353
5481,353
5482,353
5483,1614
5484,1619
5485,813
5486,814
5487,810
5488,811
5489,765
5490,735
5491,947
5492,955
5493,956
5494,433
5495,432
5496,432
5497,430
5498,577
5499,572
5500,590
5501,613
5502,842
5503,880
5504,899
5505,304
5506,358
5507,359
5508,554
5509,559
5510,561
5511,728
5512,729
5513,1134
5514,1135
5515,1135
5516,733
5517,734
5518,732
5519,517
5520,493
5521,494
5522,776
5523,771
5524,1093
5525,1096
5526,1132
5527,1132
5528,1051
5529,1049
5530,1051
5531,1051
5532,930
5533,936
5534,738
5535,731
5536,731
5537,204
5538,759
5539,603
5540,667
5541,781
5542,772
5543,771
5544,772
5545,596
5546,578
5547,1308
5548,1306
5549,1309
5550,1308
5551,635
5552,625
5553,880
5554,871
5555,871
5556,594
5557,625
5558,602
5559,1106
5560,1109
5561,796
5562,813
5563,811
5564,631
5565,947
5566,937
5567,408
5568,409
5569,743
5570,739
5571,739
5572,652
5573,669
5574,690
5575,776
5576,854
5577,854
5578,826
5579,827
5580,825
5581,410
5582,410
5583,410
5584,673
5585,635
5586,660
5587,971
5588,228
5589,1158
5590,1153
5591,1145
5592,1143
5593,852
5594,1165
5595,454
5596,613
5597,1095
5598,971
5599,969
5600,919
5601,1129
5602,1123
5603,1354
5604,1408
5605,1412
5606,659
5607,104
5608,103
5609,820
5610,819
5611,819
5612,342
5613,848
5614,841
5615,618
5616,616
5617,1519
5618,1769
5619,1760
5620,1700
5621,1701
5622,1704
5623,1230
5624,1267
5625,1264
5626,775
5627,777
5628,780
5629,958
5630,950
5631,702
5632,720
5633,718
5634,950
5635,953
5636,923
5637,962
5638,971
5639,972
5640,677
5641,676
5642,665
5643,734
