,0
2974,309
2975,141
2976,143
2977,146
2978,137
2979,139
2980,174
2981,175
2982,172
2983,131
2984,467
2985,472
2986,37
2987,31
2988,31
2989,31
2990,31
2991,21
2992,21
2993,141
2994,303
2995,86
2996,86
2997,86
2998,26
2999,26
3000,93
3001,131
3002,96
3003,105
3004,103
3005,103
3006,158
3007,159
3008,36
3009,36
3010,36
3011,38
3012,294
3013,337
3014,90
3015,90
3016,90
3017,90
3018,92
3019,93
3020,93
3021,28
3022,28
3023,28
3024,36
3025,34
3026,232
3027,232
3028,232
3029,40
3030,62
3031,62
3032,608
3033,587
3034,83
3035,82
3036,82
3037,23
3038,22
3039,22
3040,171
3041,162
3042,123
3043,123
3044,122
3045,122
3046,98
3047,118
3048,156
3049,148
3050,149
3051,156
3052,156
3053,367
3054,427
3055,427
3056,24
3057,23
3058,23
3059,21
3060,21
3061,21
3062,21
3063,50
3064,50
3065,28
3066,211
3067,209
3068,175
3069,176
3070,183
3071,181
3072,80
3073,74
3074,224
3075,225
3076,225
3077,28
3078,28
3079,27
3080,28
3081,28
3082,28
3083,128
3084,128
3085,50
3086,110
3087,227
3088,227
3089,227
3090,227
3091,76
3092,76
3093,28
3094,28
3095,131
3096,132
3097,43
3098,43
3099,93
3100,94
3101,94
3102,39
3103,38
3104,39
3105,312
3106,314
3107,148
3108,147
3109,148
3110,148
3111,136
3112,135
3113,157
3114,156
3115,157
3116,157
3117,138
3118,134
3119,91
3120,91
3121,676
3122,698
3123,697
3124,18
3125,18
3126,18
3127,81
3128,81
3129,81
3130,83
3131,83
3132,83
3133,81
3134,74
3135,74
3136,74
3137,155
3138,186
3139,379
3140,437
3141,269
3142,402
3143,131
3144,131
3145,131
3146,24
3147,24
3148,24
3149,24
3150,29
3151,29
3152,24
3153,24
3154,24
3155,26
3156,229
3157,229
3158,137
3159,137
3160,265
3161,267
3162,267
3163,138
3164,136
3165,136
3166,231
3167,212
3168,213
3169,23
3170,23
3171,19
3172,19
3173,19
3174,19
3175,27
3176,27
3177,27
3178,35
3179,32
3180,118
3181,109
3182,111
3183,79
3184,81
3185,80
3186,28
3187,28
3188,28
3189,26
3190,26
3191,26
3192,44
3193,44
3194,42
3195,24
3196,24
3197,24
3198,165
3199,165
3200,165
3201,245
3202,115
3203,28
3204,28
3205,28
3206,131
3207,132
3208,132
3209,134
3210,135
3211,134
3212,0
3213,164
3214,166
3215,104
3216,106
3217,257
3218,286
3219,286
3220,29
3221,80
3222,34
3223,34
3224,34
3225,38
3226,37
3227,31
3228,247
3229,252
3230,250
3231,29
3232,24
3233,277
3234,278
3235,278
3236,302
3237,301
3238,297
3239,117
3240,116
3241,117
3242,117
3243,119
3244,86
3245,86
3246,85
3247,85
3248,85
3249,150
3250,207
3251,27
3252,26
3253,302
3254,302
3255,302
3256,302
3257,434
3258,431
3259,220
3260,221
3261,221
3262,320
3263,324
3264,395
3265,392
3266,392
3267,392
3268,141
3269,385
3270,26
3271,26
3272,26
3273,24
3274,24
3275,23
3276,194
3277,200
3278,199
3279,28
3280,28
3281,28
3282,76
3283,76
3284,76
3285,76
3286,56
3287,53
3288,53
3289,53
3290,84
3291,85
3292,41
3293,38
3294,38
3295,38
3296,26
3297,26
3298,28
3299,26
3300,26
3301,26
3302,26
3303,146
3304,145
3305,365
3306,362
3307,33
3308,33
3309,33
3310,73
3311,73
3312,74
3313,55
3314,55
3315,55
3316,73
3317,74
3318,74
3319,28
3320,28
3321,28
3322,130
3323,123
3324,161
3325,31
3326,31
3327,72
3328,73
3329,73
3330,73
3331,41
3332,38
3333,182
3334,180
3335,228
3336,73
3337,74
3338,74
3339,74
3340,74
3341,80
3342,78
3343,24
3344,22
3345,22
3346,36
3347,0
3348,0
3349,319
3350,344
3351,319
3352,26
3353,26
3354,27
3355,48
3356,47
3357,47
3358,9
3359,19
3360,19
3361,29
3362,34
3363,34
3364,276
3365,272
3366,82
3367,82
3368,82
3369,82
3370,162
3371,161
3372,109
3373,81
3374,83
3375,20
3376,21
3377,124
3378,123
3379,123
3380,123
3381,93
3382,91
3383,24
3384,24
3385,24
3386,71
3387,70
3388,70
3389,370
3390,414
3391,147
3392,146
3393,146
3394,146
3395,213
3396,212
3397,28
3398,27
3399,27
3400,27
3401,27
3402,26
3403,26
3404,54
3405,56
3406,68
3407,51
3408,50
3409,43
3410,41
3411,27
3412,27
3413,27
3414,27
3415,26
3416,26
3417,76
3418,77
3419,81
3420,81
3421,28
3422,28
3423,153
3424,153
3425,246
3426,249
3427,249
3428,28
3429,28
3430,28
3431,0
3432,0
3433,0
3434,71
3435,72
3436,72
3437,72
3438,254
3439,52
3440,51
3441,51
3442,174
3443,181
3444,21
3445,21
3446,21
3447,21
3448,34
3449,33
3450,104
3451,104
3452,104
3453,104
3454,104
3455,166
3456,166
3457,148
3458,166
3459,55
3460,55
3461,55
3462,28
3463,28
3464,28
3465,22
3466,22
3467,20
3468,23
3469,24
3470,28
3471,28
3472,19
3473,19
3474,19
3475,19
3476,133
3477,175
3478,55
3479,58
3480,58
3481,36
3482,34
3483,36
3484,19
3485,19
3486,19
3487,19
3488,85
3489,85
3490,85
3491,103
3492,115
3493,101
3494,23
3495,23
3496,25
3497,25
3498,202
3499,202
3500,202
3501,182
3502,101
3503,102
3504,26
3505,26
3506,54
3507,54
3508,54
3509,17
3510,17
3511,17
3512,17
3513,17
3514,107
3515,51
3516,51
3517,51
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,19
3526,26
3527,23
3528,42
3529,272
3530,289
3531,289
3532,113
3533,113
3534,113
3535,113
3536,122
3537,125
3538,113
3539,139
3540,139
3541,107
3542,79
3543,16
3544,16
3545,16
3546,25
3547,25
3548,25
3549,24
3550,24
3551,23
3552,18
3553,19
3554,19
3555,24
3556,24
3557,24
3558,24
3559,140
3560,132
3561,24
3562,24
3563,226
3564,225
3565,225
3566,225
3567,72
3568,99
3569,99
3570,100
3571,148
3572,148
3573,148
3574,148
3575,21
3576,21
3577,30
3578,29
3579,29
3580,29
3581,404
3582,407
3583,318
3584,319
3585,25
3586,25
3587,26
3588,26
3589,65
3590,66
3591,78
3592,78
3593,78
3594,70
3595,70
3596,94
3597,23
3598,23
3599,19
3600,19
3601,142
3602,143
3603,133
3604,134
3605,21
3606,21
3607,21
3608,78
3609,78
3610,19
3611,18
3612,18
3613,163
3614,165
3615,165
3616,27
3617,27
3618,27
3619,27
3620,24
3621,24
3622,41
3623,56
3624,26
3625,26
3626,26
3627,26
3628,15
3629,15
3630,29
3631,28
3632,28
3633,28
3634,16
3635,14
3636,14
3637,19
3638,19
3639,19
3640,54
3641,94
3642,121
3643,37
3644,37
3645,31
3646,33
3647,33
3648,124
3649,124
3650,61
3651,59
3652,59
3653,59
3654,199
3655,199
3656,199
3657,199
3658,31
3659,0
3660,32
3661,157
3662,158
3663,20
3664,20
3665,20
3666,372
3667,372
3668,99
3669,21
3670,21
3671,23
3672,23
3673,24
3674,24
3675,24
3676,24
3677,149
3678,150
3679,149
3680,179
3681,244
3682,118
3683,154
3684,186
3685,183
3686,232
3687,36
3688,36
3689,129
3690,129
3691,129
3692,19
3693,19
3694,19
3695,21
3696,21
3697,49
3698,48
3699,48
3700,48
3701,48
3702,24
3703,24
3704,24
3705,21
3706,21
3707,24
3708,24
3709,24
3710,16
3711,16
3712,16
3713,29
3714,29
3715,29
3716,22
3717,21
3718,139
3719,138
3720,138
3721,58
3722,36
3723,13
3724,13
3725,13
3726,13
3727,90
3728,90
3729,19
3730,9
3731,158
3732,158
3733,158
3734,417
3735,418
3736,419
3737,167
3738,166
3739,167
3740,167
3741,122
3742,122
3743,298
3744,298
3745,298
3746,298
3747,274
3748,277
3749,151
3750,174
3751,412
3752,410
3753,405
3754,405
3755,247
3756,247
3757,247
3758,246
3759,246
3760,367
3761,369
3762,102
3763,328
3764,330
3765,167
3766,168
3767,154
3768,154
3769,266
3770,266
3771,151
3772,144
3773,144
3774,144
3775,145
3776,187
3777,186
3778,214
3779,222
3780,251
3781,244
3782,247
3783,167
3784,167
3785,156
3786,156
3787,155
3788,154
3789,26
3790,85
3791,135
3792,135
3793,135
3794,26
3795,26
3796,23
3797,23
3798,23
3799,23
3800,33
3801,34
3802,209
3803,167
3804,168
3805,168
3806,372
3807,375
3808,340
3809,29
3810,29
3811,29
3812,37
3813,38
3814,28
3815,28
3816,28
3817,23
3818,23
3819,23
3820,145
3821,149
3822,21
3823,21
3824,13
3825,13
3826,13
3827,13
3828,11
3829,23
3830,100
3831,116
3832,117
3833,76
3834,75
3835,75
3836,148
3837,145
3838,142
3839,111
3840,111
3841,111
3842,60
3843,60
3844,60
3845,37
3846,37
3847,38
3848,359
3849,112
3850,113
3851,108
3852,108
3853,400
3854,404
3855,238
3856,237
3857,237
3858,24
3859,24
3860,24
3861,24
3862,24
3863,25
3864,60
3865,59
3866,60
3867,183
3868,206
3869,206
3870,75
3871,76
3872,76
3873,41
3874,41
3875,40
3876,190
3877,189
3878,103
3879,103
3880,169
3881,169
3882,169
3883,169
3884,169
3885,22
3886,22
3887,44
3888,44
3889,63
3890,434
3891,432
3892,432
3893,52
3894,52
3895,25
3896,25
3897,21
3898,22
3899,23
3900,23
3901,337
3902,338
3903,23
3904,23
3905,23
3906,23
3907,110
3908,108
3909,0
3910,0
3911,0
3912,68
3913,71
3914,71
3915,0
3916,0
3917,0
3918,28
3919,28
3920,296
3921,295
3922,57
3923,55
3924,55
3925,55
3926,55
3927,48
3928,46
3929,46
3930,46
3931,45
3932,33
3933,33
3934,323
3935,295
3936,296
3937,76
3938,76
3939,76
3940,149
3941,150
3942,105
3943,105
3944,105
3945,105
3946,48
3947,48
3948,33
3949,34
3950,34
3951,34
3952,162
3953,162
3954,106
3955,106
3956,22
3957,22
3958,22
3959,61
3960,61
3961,61
3962,26
3963,25
3964,25
3965,240
3966,251
3967,32
3968,33
3969,33
3970,187
3971,185
3972,185
3973,316
3974,317
3975,317
3976,317
3977,19
3978,16
3979,126
3980,125
3981,125
3982,125
3983,24
3984,24
3985,24
3986,29
3987,29
3988,330
3989,335
3990,184
3991,184
3992,182
3993,184
3994,184
3995,158
3996,38
3997,37
3998,37
3999,0
4000,0
4001,0
4002,21
4003,21
4004,19
4005,20
4006,19
4007,130
4008,130
4009,130
4010,48
4011,51
4012,51
4013,71
4014,69
4015,68
4016,89
4017,93
4018,91
4019,26
4020,26
4021,337
4022,23
4023,23
4024,23
4025,166
4026,167
4027,168
4028,21
4029,23
4030,28
4031,28
4032,28
4033,21
4034,21
4035,21
4036,25
4037,25
4038,25
4039,25
4040,133
4041,133
4042,131
4043,232
4044,108
4045,108
4046,87
4047,86
4048,24
4049,24
4050,25
4051,25
4052,25
4053,181
4054,177
4055,27
4056,27
4057,27
4058,27
4059,104
4060,104
4061,37
4062,38
4063,289
4064,284
4065,287
4066,286
4067,0
4068,0
4069,21
4070,21
4071,21
4072,21
4073,154
4074,154
4075,246
4076,212
4077,186
4078,18
4079,21
4080,51
4081,51
4082,51
4083,51
4084,114
4085,73
4086,171
4087,172
4088,171
4089,32
4090,32
4091,0
4092,0
4093,21
4094,21
4095,21
4096,66
4097,66
4098,342
4099,342
4100,343
4101,26
4102,26
4103,25
4104,120
4105,169
4106,164
4107,165
4108,166
4109,166
4110,166
4111,166
4112,18
4113,17
4114,29
4115,28
4116,28
4117,28
4118,82
4119,83
4120,124
4121,125
4122,125
4123,125
4124,54
4125,202
4126,202
4127,193
4128,21
4129,22
4130,22
4131,26
4132,26
4133,26
4134,89
4135,89
4136,82
4137,79
4138,490
4139,473
4140,44
4141,43
4142,21
4143,21
4144,21
4145,181
4146,182
4147,180
4148,179
4149,179
4150,22
4151,21
4152,75
4153,74
4154,19
4155,19
4156,19
4157,19
4158,82
4159,81
4160,128
4161,124
4162,64
4163,63
4164,63
4165,215
4166,216
4167,216
4168,25
4169,25
4170,25
4171,25
4172,26
4173,26
4174,27
4175,19
4176,171
4177,169
4178,170
4179,128
4180,122
4181,33
4182,34
4183,34
4184,34
4185,242
4186,266
4187,125
4188,125
4189,125
4190,376
4191,377
4192,378
4193,19
4194,19
4195,19
4196,165
4197,163
4198,134
4199,28
4200,28
4201,84
4202,84
4203,84
4204,84
4205,212
4206,211
4207,184
4208,185
4209,185
4210,24
4211,24
4212,24
4213,24
4214,66
4215,67
4216,66
4217,133
4218,133
4219,54
4220,53
4221,242
4222,243
4223,207
4224,21
4225,21
4226,21
4227,21
4228,28
4229,28
4230,28
4231,23
4232,23
4233,23
4234,43
4235,24
4236,24
4237,24
4238,168
4239,167
4240,167
4241,193
4242,192
4243,194
4244,194
4245,21
4246,21
4247,21
4248,21
4249,523
4250,532
4251,531
4252,186
4253,184
4254,33
4255,32
4256,32
4257,32
4258,32
4259,81
4260,81
4261,25
4262,25
4263,25
4264,221
4265,233
4266,232
4267,24
4268,24
4269,24
4270,104
4271,101
4272,106
4273,104
4274,106
4275,23
4276,22
4277,22
4278,76
4279,76
4280,27
4281,27
4282,127
4283,123
4284,123
4285,123
4286,257
4287,252
4288,81
4289,81
4290,82
4291,18
4292,18
4293,18
4294,272
4295,242
4296,241
4297,101
4298,101
4299,101
4300,18
4301,18
4302,18
4303,18
4304,343
4305,348
4306,24
4307,24
4308,17
4309,17
4310,17
4311,17
4312,46
4313,46
4314,24
4315,23
4316,21
4317,21
4318,28
4319,26
4320,30
4321,53
4322,53
4323,46
4324,46
4325,197
4326,197
4327,197
4328,26
4329,26
4330,26
4331,216
4332,216
4333,183
4334,183
4335,183
4336,183
4337,110
4338,111
4339,30
4340,30
4341,30
4342,99
4343,103
4344,103
4345,103
4346,141
4347,141
4348,33
4349,31
4350,31
4351,31
4352,19
4353,19
4354,19
4355,21
4356,332
4357,334
4358,128
4359,37
4360,37
4361,37
4362,77
4363,77
4364,0
4365,0
4366,0
4367,15
4368,15
4369,15
4370,258
4371,257
4372,257
4373,60
4374,59
4375,121
4376,122
4377,122
4378,57
4379,61
4380,61
4381,82
4382,61
4383,39
4384,37
4385,210
4386,208
4387,83
4388,83
4389,82
4390,168
4391,166
4392,212
4393,212
4394,212
4395,212
4396,41
4397,41
4398,41
4399,41
4400,27
4401,27
4402,27
4403,56
4404,37
4405,37
4406,96
4407,99
4408,59
4409,60
4410,61
4411,94
4412,94
4413,74
4414,90
4415,84
4416,86
4417,86
4418,87
4419,87
4420,128
4421,234
4422,235
4423,234
4424,33
4425,32
4426,282
4427,282
4428,281
4429,279
4430,169
4431,168
4432,237
4433,236
4434,270
4435,186
4436,186
4437,186
4438,124
4439,106
4440,108
4441,118
4442,119
4443,119
4444,14
4445,14
4446,14
4447,14
4448,134
4449,130
4450,178
4451,182
4452,182
4453,84
4454,84
4455,184
4456,185
4457,278
4458,276
4459,275
4460,275
4461,103
4462,101
4463,211
4464,212
4465,212
4466,212
4467,22
4468,22
4469,158
4470,160
4471,17
4472,17
4473,17
4474,17
4475,93
4476,93
4477,67
4478,67
4479,67
4480,67
4481,70
4482,70
4483,162
4484,162
4485,276
4486,266
4487,121
4488,120
4489,191
4490,192
4491,32
4492,31
4493,31
4494,31
4495,52
4496,52
4497,33
4498,33
4499,31
4500,31
4501,43
4502,43
4503,31
4504,31
4505,111
4506,110
4507,111
4508,18
4509,18
4510,18
4511,71
4512,72
4513,71
4514,39
4515,38
4516,0
4517,0
4518,0
4519,0
4520,21
4521,19
4522,19
4523,227
4524,227
4525,227
4526,9
4527,9
4528,106
4529,101
4530,104
4531,165
4532,165
4533,165
4534,36
4535,36
4536,36
4537,36
4538,42
4539,42
4540,28
4541,28
4542,28
4543,65
4544,65
4545,17
4546,17
4547,17
4548,0
4549,0
4550,0
4551,0
4552,171
4553,161
4554,74
4555,74
4556,35
4557,72
4558,312
4559,257
4560,256
4561,72
4562,71
4563,71
4564,28
4565,28
4566,28
4567,28
4568,28
4569,28
4570,36
4571,0
4572,134
4573,136
4574,136
4575,136
4576,114
4577,112
4578,197
4579,197
4580,197
4581,410
4582,415
4583,400
4584,66
4585,68
4586,171
4587,43
4588,43
4589,48
4590,38
4591,38
4592,227
4593,269
4594,282
4595,0
4596,0
4597,0
4598,0
4599,0
4600,0
4601,0
4602,118
4603,121
4604,120
4605,183
4606,196
4607,116
4608,116
4609,36
4610,134
4611,131
4612,59
4613,61
4614,61
4615,61
4616,63
4617,64
4618,153
4619,158
4620,158
4621,158
4622,0
4623,0
4624,43
4625,43
4626,43
4627,28
4628,28
4629,32
4630,54
4631,81
4632,82
4633,81
4634,81
4635,135
4636,137
4637,58
4638,59
4639,59
4640,59
4641,116
4642,131
4643,17
4644,17
4645,17
4646,17
4647,299
4648,298
4649,134
4650,137
4651,322
4652,323
4653,324
4654,141
4655,197
4656,198
4657,99
4658,99
4659,99
4660,99
4661,33
4662,32
4663,305
4664,306
4665,76
4666,76
4667,65
4668,34
4669,34
4670,34
4671,23
4672,23
4673,23
4674,329
4675,329
4676,308
4677,487
4678,486
4679,464
4680,466
4681,37
4682,37
4683,37
4684,92
4685,25
4686,25
4687,25
4688,25
4689,89
4690,89
4691,87
4692,87
4693,35
4694,35
4695,91
4696,100
4697,99
4698,99
4699,89
4700,93
4701,93
4702,93
4703,400
4704,399
4705,67
4706,68
4707,68
4708,18
4709,18
4710,70
4711,431
4712,432
4713,432
4714,217
4715,211
4716,211
4717,14
4718,14
4719,14
4720,14
4721,190
4722,192
4723,48
4724,48
4725,48
4726,181
4727,179
4728,179
4729,46
4730,79
4731,79
4732,256
4733,255
4734,255
4735,255
4736,28
4737,28
4738,28
4739,30
4740,41
4741,33
4742,31
4743,48
4744,49
4745,49
4746,30
4747,30
4748,57
4749,56
4750,27
4751,27
4752,27
4753,27
4754,71
4755,71
4756,71
4757,418
4758,419
4759,417
4760,59
4761,58
4762,271
4763,226
4764,71
4765,63
4766,63
4767,34
4768,33
4769,33
4770,22
4771,22
4772,22
4773,116
4774,116
4775,103
4776,103
4777,103
4778,148
4779,149
4780,148
4781,222
4782,224
4783,89
4784,90
4785,89
4786,89
4787,22
4788,22
4789,223
4790,222
4791,224
4792,227
4793,25
4794,25
4795,82
4796,81
4797,81
4798,311
4799,28
4800,28
4801,180
4802,184
4803,181
4804,63
4805,63
4806,63
4807,63
4808,62
4809,61
4810,66
4811,34
4812,34
4813,127
4814,128
4815,24
4816,24
4817,24
4818,114
4819,114
4820,114
4821,190
4822,192
4823,21
4824,21
4825,21
4826,28
4827,28
4828,301
4829,300
4830,299
4831,299
4832,203
4833,207
4834,236
4835,66
4836,66
4837,66
4838,58
4839,57
4840,58
4841,164
4842,161
4843,388
4844,389
4845,387
4846,159
4847,155
4848,155
4849,465
4850,469
4851,114
4852,113
4853,113
4854,855
4855,826
4856,161
4857,150
4858,149
4859,182
4860,419
4861,419
4862,51
4863,51
4864,222
4865,66
4866,66
4867,66
4868,114
4869,116
4870,115
4871,28
4872,28
4873,28
4874,11
4875,11
4876,178
4877,178
4878,177
4879,177
4880,177
4881,228
4882,268
4883,317
4884,317
4885,317
4886,21
4887,41
4888,64
4889,64
4890,64
4891,64
4892,27
4893,27
4894,34
4895,36
4896,36
4897,36
4898,32
4899,32
4900,32
4901,265
4902,234
4903,236
4904,235
4905,235
4906,235
4907,37
4908,37
4909,0
4910,65
4911,65
4912,65
4913,112
4914,84
4915,84
4916,362
4917,362
4918,54
4919,48
4920,48
4921,48
4922,48
4923,44
4924,62
4925,44
4926,43
4927,43
4928,132
4929,131
4930,131
4931,26
4932,26
4933,92
4934,91
4935,450
4936,448
4937,450
4938,28
4939,28
4940,46
4941,47
4942,47
4943,46
4944,46
4945,27
4946,27
4947,27
4948,27
4949,26
4950,26
4951,220
4952,219
4953,89
4954,87
4955,186
4956,186
4957,186
4958,21
4959,19
4960,19
4961,19
4962,61
4963,62
4964,62
4965,83
4966,133
4967,246
4968,354
4969,246
4970,39
4971,40
4972,71
4973,68
4974,68
4975,28
4976,28
4977,28
4978,28
4979,28
4980,34
4981,36
4982,282
4983,277
4984,127
4985,107
4986,0
4987,0
4988,0
4989,117
4990,116
4991,133
4992,260
4993,254
4994,23
4995,23
4996,23
4997,23
4998,126
4999,126
5000,126
5001,126
5002,246
5003,241
5004,241
5005,25
5006,25
5007,25
5008,23
5009,23
5010,22
5011,155
5012,154
5013,155
5014,22
5015,22
5016,22
5017,97
5018,285
5019,284
5020,98
5021,94
5022,97
5023,25
5024,25
5025,25
5026,511
5027,487
5028,487
5029,487
5030,508
5031,506
5032,236
5033,234
5034,236
5035,400
5036,432
5037,274
5038,275
5039,25
5040,25
5041,25
5042,25
5043,101
5044,101
5045,212
5046,233
5047,232
5048,232
5049,22
5050,23
5051,63
5052,63
5053,327
5054,335
5055,334
5056,334
5057,136
5058,226
5059,259
5060,257
5061,258
5062,258
5063,134
5064,134
5065,168
5066,168
5067,492
5068,488
5069,258
5070,460
5071,159
5072,155
5073,37
5074,37
5075,35
5076,237
5077,240
5078,231
5079,129
5080,121
5081,121
5082,121
5083,450
5084,451
5085,451
5086,156
5087,266
5088,269
5089,267
5090,236
5091,247
5092,196
5093,197
5094,197
5095,197
5096,197
5097,22
5098,21
5099,219
5100,219
5101,219
5102,22
5103,22
5104,124
5105,124
5106,126
5107,19
5108,19
5109,19
5110,21
5111,21
5112,23
5113,85
5114,85
5115,85
5116,50
5117,71
5118,70
5119,79
5120,78
5121,78
5122,78
5123,29
5124,29
5125,24
5126,24
5127,24
5128,24
5129,24
5130,24
5131,24
5132,23
5133,22
5134,59
5135,64
5136,103
5137,105
5138,106
5139,23
5140,131
5141,134
5142,129
5143,130
5144,33
5145,36
5146,59
5147,56
5148,56
5149,56
5150,95
5151,97
5152,137
5153,137
5154,136
5155,136
5156,111
5157,111
5158,0
5159,0
5160,0
5161,141
5162,144
5163,145
5164,63
5165,61
5166,65
5167,65
5168,64
5169,65
5170,216
5171,236
5172,58
5173,54
5174,54
5175,54
5176,54
5177,54
5178,21
5179,21
5180,21
5181,21
5182,113
5183,113
5184,63
5185,63
5186,64
5187,26
5188,26
5189,119
5190,120
5191,87
5192,86
5193,86
5194,123
5195,119
5196,119
5197,31
5198,31
5199,31
5200,26
5201,26
5202,25
5203,28
5204,28
5205,46
5206,45
5207,18
5208,18
5209,83
5210,83
5211,450
5212,454
5213,158
5214,158
5215,158
5216,204
5217,202
5218,202
5219,27
5220,27
5221,27
5222,27
5223,389
5224,385
5225,302
5226,301
5227,301
5228,301
5229,385
5230,385
5231,349
5232,349
5233,349
5234,349
5235,194
5236,161
5237,353
5238,353
5239,352
5240,374
5241,374
5242,374
5243,202
5244,202
5245,39
5246,39
5247,39
5248,39
5249,96
5250,97
5251,184
5252,184
5253,99
5254,99
5255,99
5256,99
5257,199
5258,203
5259,528
5260,429
5261,525
5262,212
5263,214
5264,146
5265,145
5266,146
5267,149
5268,74
5269,88
5270,179
5271,177
5272,177
5273,64
5274,64
5275,64
5276,244
5277,247
5278,205
5279,307
5280,309
5281,309
5282,309
5283,174
5284,174
5285,176
5286,225
5287,105
5288,106
5289,106
5290,33
5291,34
5292,34
5293,58
5294,59
5295,76
5296,80
5297,76
5298,46
5299,139
5300,139
5301,24
5302,24
5303,21
5304,415
5305,377
5306,377
5307,377
5308,24
5309,149
5310,149
5311,149
5312,47
5313,47
5314,47
5315,28
5316,28
5317,28
5318,321
5319,319
5320,105
5321,103
5322,104
5323,104
5324,43
5325,44
5326,18
5327,17
5328,17
5329,39
5330,39
5331,39
5332,21
5333,19
5334,23
5335,19
5336,148
5337,151
5338,24
5339,24
5340,35
5341,36
5342,36
5343,36
5344,136
5345,135
5346,343
5347,360
5348,360
5349,169
5350,167
5351,104
5352,106
5353,104
5354,104
5355,395
5356,397
5357,395
5358,396
5359,20
5360,19
5361,19
5362,23
5363,21
5364,164
5365,162
5366,224
5367,218
5368,218
5369,218
5370,84
5371,84
5372,72
5373,69
5374,74
5375,24
5376,24
5377,63
5378,62
5379,62
5380,21
5381,284
5382,28
5383,28
5384,28
5385,24
5386,134
5387,24
5388,24
5389,99
5390,93
5391,206
5392,202
5393,24
5394,24
5395,24
5396,24
5397,95
5398,94
5399,101
5400,101
5401,64
5402,64
5403,46
5404,91
5405,46
5406,45
5407,45
5408,132
5409,136
5410,136
5411,76
5412,368
5413,372
5414,370
5415,152
5416,153
5417,152
5418,459
5419,286
5420,284
5421,284
5422,284
5423,38
5424,38
5425,150
5426,151
5427,151
5428,457
5429,459
5430,131
5431,131
5432,131
5433,131
5434,167
5435,217
5436,217
5437,539
5438,553
5439,30
5440,30
5441,30
5442,30
5443,456
5444,321
5445,201
5446,167
5447,24
5448,24
5449,24
5450,29
5451,29
5452,29
5453,59
5454,59
5455,59
5456,161
5457,158
5458,160
5459,28
5460,28
5461,28
5462,28
5463,28
5464,26
5465,26
5466,26
5467,26
5468,315
5469,160
5470,161
5471,165
5472,279
5473,281
5474,282
5475,282
5476,96
5477,95
5478,28
5479,28
5480,28
5481,28
5482,26
5483,24
5484,26
5485,194
5486,35
5487,35
5488,35
5489,36
5490,169
5491,169
5492,544
5493,543
5494,553
5495,149
5496,149
5497,150
5498,78
5499,78
5500,78
5501,115
5502,115
5503,115
5504,268
5505,267
5506,346
5507,331
5508,331
5509,343
5510,347
5511,344
5512,146
5513,146
5514,146
5515,35
5516,35
5517,35
5518,46
5519,41
5520,184
5521,183
5522,179
5523,66
5524,68
5525,68
5526,79
5527,80
5528,80
5529,690
5530,700
5531,56
5532,56
5533,56
5534,56
5535,149
5536,147
5537,148
5538,14
5539,14
5540,14
5541,221
5542,222
5543,49
5544,49
5545,49
5546,78
5547,78
5548,78
5549,109
5550,109
5551,109
5552,124
5553,121
5554,121
5555,55
5556,55
5557,108
5558,106
5559,106
5560,24
5561,26
5562,26
5563,43
5564,43
5565,339
5566,340
5567,302
5568,78
5569,78
5570,78
5571,24
5572,24
5573,24
5574,799
5575,783
5576,24
5577,26
5578,26
5579,0
5580,186
5581,217
5582,62
5583,62
5584,62
5585,81
5586,81
5587,81
5588,85
5589,85
5590,84
5591,140
5592,140
5593,139
5594,11
5595,11
5596,160
5597,160
5598,161
5599,159
5600,167
5601,169
5602,82
5603,83
5604,83
5605,81
5606,79
5607,79
5608,28
5609,27
5610,27
5611,36
5612,37
5613,31
5614,29
5615,30
5616,150
5617,153
5618,152
5619,118
5620,115
5621,115
5622,25
5623,24
5624,24
5625,24
5626,31
5627,0
5628,13
5629,13
5630,68
5631,68
5632,68
5633,71
5634,70
5635,70
5636,162
5637,162
5638,162
5639,147
5640,147
5641,0
5642,0
5643,0
5644,0
5645,0
5646,227
5647,227
5648,165
5649,136
5650,24
5651,21
5652,21
5653,21
5654,54
5655,54
5656,232
5657,231
5658,231
5659,231
5660,441
5661,440
5662,251
5663,221
5664,221
5665,221
5666,26
5667,26
5668,26
5669,151
5670,151
5671,153
5672,64
5673,64
5674,34
5675,31
5676,387
5677,389
5678,302
5679,350
5680,349
5681,349
5682,432
5683,435
5684,435
5685,390
5686,385
5687,376
5688,213
5689,222
5690,184
5691,185
5692,185
5693,185
5694,59
5695,24
5696,24
5697,24
5698,31
5699,28
5700,28
5701,28
5702,210
5703,210
5704,209
5705,209
5706,94
5707,26
5708,72
5709,204
5710,171
5711,26
5712,26
5713,26
5714,26
5715,276
5716,276
5717,276
5718,596
5719,631
5720,628
5721,461
5722,455
5723,326
5724,326
5725,326
5726,226
5727,222
5728,361
5729,439
5730,430
5731,307
5732,312
5733,319
5734,197
5735,196
5736,196
5737,242
5738,207
5739,206
5740,403
5741,387
5742,483
5743,478
5744,480
5745,480
5746,320
5747,324
5748,325
5749,37
5750,37
5751,37
5752,277
5753,278
5754,272
5755,675
5756,656
5757,296
5758,296
5759,215
5760,339
5761,319
5762,95
5763,95
5764,95
5765,95
5766,25
5767,25
5768,271
5769,271
5770,274
5771,23
5772,23
